ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
SCB54,Halifax Regional School Board,"Mathematics, computer and information sciences",9,2011,3255,1.9,5945,3.8,9195,2.8
SCB55,Annapolis Valley Regional School Board,"Mathematics, computer and information sciences",9,2011,465,1.1,590,1.5,1075,1.3
SCB58,South Shore Regional School Board,"Mathematics, computer and information sciences",9,2011,295,1.2,340,1.4,629,1.3
SCB59,Tri County Regional School Board,"Mathematics, computer and information sciences",9,2011,190,0.8,260,1.1,485,1
WSP1,Missaguash,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP10,Economy,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP11,Parrsboro,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP12,Kelly/Maccan/Hebert,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP13,Tidnish/Shinimicas,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP14,Philip/Wallace,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP15,River John,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP16,East/Middle/West (Pictou),"Mathematics, computer and information sciences",9,2011,140,0.9,295,2,485,1.6
WSP17,French,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP18,South/West,"Mathematics, computer and information sciences",9,2011,25,0.4,15,0.3,65,0.6
WSP19,Tracadie,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP2,Meteghan,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP20,Tusket River,"Mathematics, computer and information sciences",9,2011,25,0.2,15,0.2,55,0.3
WSP21,Barrington/Clyde,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP22,Roseway/Sable/Jordan,"Mathematics, computer and information sciences",9,2011,0,0,0,0,15,0.4
WSP23,Mersey,"Mathematics, computer and information sciences",9,2011,0,0,30,0.9,30,0.4
WSP24,Herring Cove/Medway,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP25,Lahave,"Mathematics, computer and information sciences",9,2011,35,0.4,60,0.7,115,0.6
WSP26,Gold,"Mathematics, computer and information sciences",9,2011,0,0,10,0.1,35,0.2
WSP27,East/Indian River,"Mathematics, computer and information sciences",9,2011,77,1.4,94,1.8,205,1.9
WSP28,Sackville,"Mathematics, computer and information sciences",9,2011,369,0.3,1961,1.6,4592,1.8
WSP29,Musquodoboit,"Mathematics, computer and information sciences",9,2011,47,0.4,74,0.7,227,1
WSP3,Sissiboo/Bear,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP30,Tangier,"Mathematics, computer and information sciences",9,2011,0,0,1,0.1,1,0
WSP31,East/West  (Sheet Harbour),"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP32,Liscomb,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP33,St. Marys,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP35,New Harbour/Salmon,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP36,Clam Harbour/St. Francis,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP37,River Inhabitants,"Mathematics, computer and information sciences",9,2011,0,0,0,0,20,0.2
WSP38,Margaree,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP39,Cheticamp River,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
WSP4,Annapolis,"Mathematics, computer and information sciences",9,2011,20,0.1,25,0.2,60,0.2
WSP40,Wreck Cove,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
