ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
MED1709,CBRM (District 9),"No postsecondary cert, diploma or degree",2,2011,"2,163",52.5,"1,759",50.3,"3,927",51.7
MED1710,CBRM (District 10),"No postsecondary cert, diploma or degree",2,2011,"2,506",59,"2,296",62.6,"4,802",61
MED1711,CBRM (District 11),"No postsecondary cert, diploma or degree",2,2011,"2,349",53.9,"1,878",49,"4,217",51.5
MED1712,CBRM (District 12),"No postsecondary cert, diploma or degree",2,2011,"1,740",52.7,"1,589",53.7,"3,329",53.2
MED401,RQM (DISTRICT 1),"No postsecondary cert, diploma or degree",2,2011,451,63.9,425,59.1,879,61.4
MED402,RQM (DISTRICT 2),"No postsecondary cert, diploma or degree",2,2011,545,70.6,376,62.9,921,67.1
MED403,RQM (DISTRICT 3),"No postsecondary cert, diploma or degree",2,2011,348,54.9,260,45.6,604,50
MED404,RQM (DISTRICT 4),"No postsecondary cert, diploma or degree",2,2011,285,49.6,285,47.4,564,47.8
MED405,RQM (DISTRICT 5),"No postsecondary cert, diploma or degree",2,2011,257,44.5,261,41.6,515,42.8
MED406,RQM (DISTRICT 6),"No postsecondary cert, diploma or degree",2,2011,537,61.4,408,48.1,943,54.6
MED407,RQM (DISTRICT 7),"No postsecondary cert, diploma or degree",2,2011,393,61.7,387,64.4,783,63.5
MED701,KINGS (District 1),"No postsecondary cert, diploma or degree",2,2011,811,48.6,859,53.4,"1,667",50.7
MED702,KINGS (District 2),"No postsecondary cert, diploma or degree",2,2011,724,40.8,716,45.7,"1,441",42.9
MED703,KINGS (District 3),"No postsecondary cert, diploma or degree",2,2011,811,47.6,898,55.3,"1,713",51.5
MED704,KINGS (District 4),"No postsecondary cert, diploma or degree",2,2011,849,50,"1,057",61.5,"1,920",56.3
MED705,KINGS (District 5),"No postsecondary cert, diploma or degree",2,2011,838,45.9,904,50.9,"1,741",48.5
MED706,KINGS (District 6),"No postsecondary cert, diploma or degree",2,2011,"1,029",47.7,951,48.8,"1,979",48.5
MED708,KINGS (District 8),"No postsecondary cert, diploma or degree",2,2011,895,52.6,821,53.9,"1,716",53.4
MED709,KINGS (District 9),"No postsecondary cert, diploma or degree",2,2011,989,45.6,"1,013",50.5,"2,008",48
MED710,KINGS (District 10),"No postsecondary cert, diploma or degree",2,2011,883,45.8,980,53.9,"1,863",49.8
MED711,KINGS (District 11),"No postsecondary cert, diploma or degree",2,2011,"1,001",51.8,959,57.9,"1,967",54.7
MED712,KINGS (District 12),"No postsecondary cert, diploma or degree",2,2011,925,50,"1,012",53.1,"1,937",51.8
MED799,KINGS (Not part of KINGS),"No postsecondary cert, diploma or degree",2,2011,"2,229",39.8,"2,125",44.3,"4,358",41.8
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),"No postsecondary cert, diploma or degree",2,2011,"3,227",38.8,"3,255",40.1,"6,485",39.4
MED902,HRM (Preston - Porters Lake - Eastern Shore),"No postsecondary cert, diploma or degree",2,2011,"5,267",48.2,"5,232",48.5,"10,494",48.3
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),"No postsecondary cert, diploma or degree",2,2011,"4,446",39.2,"4,430",42.7,"8,894",41
MED904,HRM (Cole Harbour - Westphal),"No postsecondary cert, diploma or degree",2,2011,"4,348",40.1,"4,319",43,"8,673",41.5
MED905,HRM (Dartmouth Centre),"No postsecondary cert, diploma or degree",2,2011,"5,073",40.9,"4,346",41.4,"9,461",41.3
MED906,HRM (Harbourview - Burnside - Dartmouth East),"No postsecondary cert, diploma or degree",2,2011,"5,243",48,"4,716",46.6,"9,975",47.4
MED907,HRM (Peninsula South - Downtown),"No postsecondary cert, diploma or degree",2,2011,"2,850",25.6,"2,920",27.6,"6,080",28
MED908,HRM (Peninsula North),"No postsecondary cert, diploma or degree",2,2011,"4,164",37,"4,447",41.1,"8,651",39.2
MED909,HRM (Peninsula West - Armdale),"No postsecondary cert, diploma or degree",2,2011,"4,365",35.3,"3,896",37.6,"8,280",36.3
MED910,HRM (Birch Cove - Rockingham - Fairview),"No postsecondary cert, diploma or degree",2,2011,"4,469",38.3,"4,081",40.2,"8,575",39.3
MED911,HRM (Spryfield - Sambro - Prospect Road),"No postsecondary cert, diploma or degree",2,2011,"4,897",48.6,"4,503",47.6,"9,424",48.2
MED912,HRM (Timberlea - Beechville - Clayton Park West),"No postsecondary cert, diploma or degree",2,2011,"3,913",35.7,"3,671",39,"7,599",37.3
MED913,HRM (Hammonds Plains - St. Margarets),"No postsecondary cert, diploma or degree",2,2011,"2,904",30.8,"3,365",35.2,"6,291",33.2
MED914,HRM (Upper/Middle Sackville - Beaver Bank),"No postsecondary cert, diploma or degree",2,2011,"3,487",41.8,"3,672",46.2,"7,166",44
MED915,HRM (Lower Sackville),"No postsecondary cert, diploma or degree",2,2011,"4,407",47.4,"4,165",48.2,"8,542",47.7
MED916,HRM (Bedford - Wentworth),"No postsecondary cert, diploma or degree",2,2011,"3,008",30.1,"2,836",32,"5,843",31
MUN101,Town of Stewiacke,"No postsecondary cert, diploma or degree",2,2011,466,70.4,431,72.7,892,71.1
MUN102,Town of Truro,"No postsecondary cert, diploma or degree",2,2011,"2,730",47.9,"2,710",55.7,"5,440",51.5
MUN103,County of Colchester,"No postsecondary cert, diploma or degree",2,2011,"7,710",50.1,"7,929",53.9,"15,653",52
MUN11,Town of Clark's Harbour,"No postsecondary cert, diploma or degree",2,2011,243,68.3,317,86.6,559,77.9
MUN111,Town of Amherst,"No postsecondary cert, diploma or degree",2,2011,"2,195",52.3,"1,940",54.3,"4,136",53.2
MUN112,Town of Oxford,"No postsecondary cert, diploma or degree",2,2011,233,54.1,272,53.3,505,54
MUN113,Town of Parrsboro,"No postsecondary cert, diploma or degree",2,2011,376,55.9,208,45.2,579,51.1
MUN114,Town of Springhill,"No postsecondary cert, diploma or degree",2,2011,675,43.4,600,51.9,"1,280",47.2
MUN115,County of Cumberland,"No postsecondary cert, diploma or degree",2,2011,"3,664",53.9,"3,649",54.8,"7,318",54.4
MUN12,Town of Lockeport,"No postsecondary cert, diploma or degree",2,2011,110,53.7,150,65.2,265,60.9
MUN121,Town of New Glasgow,"No postsecondary cert, diploma or degree",2,2011,"2,053",49,"1,719",48,"3,772",48.5
MUN122,Town of Pictou,"No postsecondary cert, diploma or degree",2,2011,675,47.2,625,47,"1,295",46.9
MUN123,Town of Stellarton,"No postsecondary cert, diploma or degree",2,2011,926,48,916,54.3,"1,841",50.9
MUN124,Town of Trenton,"No postsecondary cert, diploma or degree",2,2011,557,49.8,398,40.2,950,45.2
MUN125,Town of Westville,"No postsecondary cert, diploma or degree",2,2011,985,57.6,740,51.6,"1,725",54.8
MUN126,County of Pictou,"No postsecondary cert, diploma or degree",2,2011,"4,365",47.3,"4,821",52.2,"9,186",49.7
MUN13,Town of Shelburne,"No postsecondary cert, diploma or degree",2,2011,410,52.3,351,50.6,771,52.2
MUN132,Town of Mulgrave,"No postsecondary cert, diploma or degree",2,2011,200,63.5,115,39.7,310,51.2
MUN133,District of Guysborough,"No postsecondary cert, diploma or degree",2,2011,"1,030",55.1,"1,105",57,"2,140",56.2
MUN134,District of St. Mary's,"No postsecondary cert, diploma or degree",2,2011,545,54.2,540,57.4,"1,085",55.6
MUN14,District of Barrington,"No postsecondary cert, diploma or degree",2,2011,"1,777",59.7,"2,223",74.9,"4,006",67.4
MUN141,Town of Antigonish,"No postsecondary cert, diploma or degree",2,2011,917,44.7,817,50.2,"1,738",47.2
MUN142,County of Antigonish,"No postsecondary cert, diploma or degree",2,2011,"2,423",38.2,"2,678",43.8,"5,106",41
MUN15,District of Shelburne,"No postsecondary cert, diploma or degree",2,2011,"1,025",53.1,"1,074",57.6,"2,099",55.3
MUN151,Town of Port Hawkesbury,"No postsecondary cert, diploma or degree",2,2011,635,42.8,525,40.4,"1,165",41.9
MUN152,County of Inverness,"No postsecondary cert, diploma or degree",2,2011,"2,965",48.6,"2,825",47.9,"5,800",48.3
MUN161,County of Richmond,"No postsecondary cert, diploma or degree",2,2011,"2,160",53.4,"1,660",43,"3,825",48.4
mun171,Cape Breton Regional Municipality,"No postsecondary cert, diploma or degree",2,2011,0,0,0,0,0,0
MUN181,County of Victoria,"No postsecondary cert, diploma or degree",2,2011,"1,615",53.8,"1,600",54.8,"3,210",54.3
MUN21,Town of Yarmouth,"No postsecondary cert, diploma or degree",2,2011,"1,640",53,"1,365",56.8,"3,005",54.6
MUN22,District of Argyle,"No postsecondary cert, diploma or degree",2,2011,"1,515",42.9,"2,070",60.4,"3,590",51.6
MUN23,District of Yarmouth,"No postsecondary cert, diploma or degree",2,2011,"2,105",47.7,"2,130",51.6,"4,235",49.6
MUN31,Town of Digby,"No postsecondary cert, diploma or degree",2,2011,535,61.6,434,51.6,974,56.8
MUN32,District of Clare,"No postsecondary cert, diploma or degree",2,2011,"1,705",47,"1,900",55.1,"3,600",50.8
MUN33,District of Digby,"No postsecondary cert, diploma or degree",2,2011,"2,038",60,"1,874",60.8,"3,912",60.3
MUN41,Region of Queens Municipality,"No postsecondary cert, diploma or degree",2,2011,"2,805",58.7,"2,400",52.5,"5,210",55.7
MUN51,Town of Annapolis Royal,"No postsecondary cert, diploma or degree",2,2011,105,36.8,45,28.1,155,34.4
MUN52,Town of Bridgetown,"No postsecondary cert, diploma or degree",2,2011,215,46.2,145,34.9,355,40.3
MUN53,Town of Middleton,"No postsecondary cert, diploma or degree",2,2011,355,43.3,300,48.4,655,45.5
MUN54,County of Annapolis,"No postsecondary cert, diploma or degree",2,2011,"3,716",49.3,"4,072",55.8,"7,789",52.5
MUN61,Town of Bridgewater,"No postsecondary cert, diploma or degree",2,2011,"1,895",51,"1,575",50.3,"3,470",50.7
MUN62,Town of Lunenburg,"No postsecondary cert, diploma or degree",2,2011,396,38.1,292,36.4,688,37.4
MUN63,Town of Mahone Bay,"No postsecondary cert, diploma or degree",2,2011,165,35.9,175,48.6,340,41.5
MUN64,District of Chester,"No postsecondary cert, diploma or degree",2,2011,"2,000",43.3,"2,144",47.6,"4,144",45.4
MUN65,District of Lunenburg,"No postsecondary cert, diploma or degree",2,2011,"5,234",48.2,"5,528",51.1,"10,757",49.6
MUN71,Town of Berwick,"No postsecondary cert, diploma or degree",2,2011,416,42,416,47.7,833,44.7
MUN72,Town of Kentville,"No postsecondary cert, diploma or degree",2,2011,"1,157",42.6,"1,074",46.1,"2,231",44.2
MUN73,Town of Wolfville,"No postsecondary cert, diploma or degree",2,2011,690,35.7,660,39.9,"1,350",37.6
MUN74,County of Kings,"No postsecondary cert, diploma or degree",2,2011,"9,742",47.9,"10,154",53.3,"19,896",50.5
MUN81,Town of Hantsport,"No postsecondary cert, diploma or degree",2,2011,238,51.1,247,50.9,485,51
MUN82,Town of Windsor,"No postsecondary cert, diploma or degree",2,2011,823,52.5,681,54.3,"1,504",53.2
MUN83,District of East Hants,"No postsecondary cert, diploma or degree",2,2011,"4,505",47.1,"4,715",50.6,"9,220",48.8
MUN84,District of West Hants,"No postsecondary cert, diploma or degree",2,2011,"2,919",48.1,"3,007",51.9,"5,926",50
MUN91,Halifax Regional Municipality,"No postsecondary cert, diploma or degree",2,2011,"66,360",39.2,"64,105",41.2,"130,465",40.1
PED1,Annapolis,"No postsecondary cert, diploma or degree",2,2011,"4,360",48.2,"4,523",53.5,"8,897",50.8
PED10,Colchester-Musquodoboit Valley,"No postsecondary cert, diploma or degree",2,2011,"3,868",51.8,"4,067",56.3,"7,914",53.8
PED11,Colchester North,"No postsecondary cert, diploma or degree",2,2011,"3,826",50.5,"3,743",50.9,"7,596",50.9
PED12,Cole Harbour-Eastern Passage,"No postsecondary cert, diploma or degree",2,2011,"3,234",41.4,"3,459",46.5,"6,702",44
PED13,Cole Harbour-Portland Valley,"No postsecondary cert, diploma or degree",2,2011,"3,811",39.6,"3,409",39.2,"7,219",39.4
PED14,Cumberland North,"No postsecondary cert, diploma or degree",2,2011,"3,752",50.3,"3,456",52.8,"7,185",51.3
PED15,Cumberland South,"No postsecondary cert, diploma or degree",2,2011,"3,422",55.1,"3,223",55.3,"6,643",55.1
PED16,Dartmouth East,"No postsecondary cert, diploma or degree",2,2011,"3,152",39.9,"2,831",39.4,"5,997",39.8
PED17,Dartmouth North,"No postsecondary cert, diploma or degree",2,2011,"4,143",47.4,"3,671",46.6,"7,828",47.1
PED18,Preston-Dartmouth,"No postsecondary cert, diploma or degree",2,2011,"3,050",48.5,"2,960",53,"6,028",50.7
PED19,Dartmouth South,"No postsecondary cert, diploma or degree",2,2011,"3,607",40.1,"3,134",40.5,"6,768",40.5
PED2,Antigonish,"No postsecondary cert, diploma or degree",2,2011,"2,924",38.6,"3,135",45.3,"6,074",41.9
PED20,Guysborough-Eastern Shore-Tracadie,"No postsecondary cert, diploma or degree",2,2011,"3,131",55.5,"3,222",56.2,"6,357",55.9
PED21,Eastern Shore,"No postsecondary cert, diploma or degree",2,2011,"2,900",44.7,"2,903",45,"5,799",44.8
PED22,Fairview-Clayton Park,"No postsecondary cert, diploma or degree",2,2011,"4,401",43.6,"3,747",42.7,"8,172",43.4
PED23,Glace Bay,"No postsecondary cert, diploma or degree",2,2011,"3,870",55,"3,430",57.1,"7,305",56.3
PED24,Halifax Armdale,"No postsecondary cert, diploma or degree",2,2011,"2,186",33.5,"2,003",36.8,"4,213",35
PED25,Halifax Atlantic,"No postsecondary cert, diploma or degree",2,2011,"3,760",49.1,"3,378",48.4,"7,164",48.9
PED26,Halifax Chebucto,"No postsecondary cert, diploma or degree",2,2011,"2,769",30.7,"2,882",34.7,"5,645",32.5
PED27,Halifax Citadel-Sable Island,"No postsecondary cert, diploma or degree",2,2011,"2,198",26.1,"2,159",26.9,"4,668",28.4
PED28,Halifax Needham,"No postsecondary cert, diploma or degree",2,2011,"3,210",37.4,"3,339",40.8,"6,594",39.3
PED29,Hammonds Plains-Lucasville,"No postsecondary cert, diploma or degree",2,2011,"1,716",29.2,"2,042",34.3,"3,762",31.9
PED3,Argyle-Barrington,"No postsecondary cert, diploma or degree",2,2011,"3,523",51.1,"4,613",68.3,"8,156",59.9
PED30,Hants East,"No postsecondary cert, diploma or degree",2,2011,"4,509",47.1,"4,720",50.6,"9,229",48.8
PED31,Hants West,"No postsecondary cert, diploma or degree",2,2011,"3,987",49.1,"3,937",52.2,"7,924",50.7
PED32,Inverness,"No postsecondary cert, diploma or degree",2,2011,"2,965",48.8,"2,826",48.1,"5,782",48.2
PED33,Kings North,"No postsecondary cert, diploma or degree",2,2011,"3,830",44.8,"4,018",51.2,"7,864",48
PED34,Kings South,"No postsecondary cert, diploma or degree",2,2011,"4,270",45.8,"4,356",50.9,"8,640",48.3
PED35,Kings West,"No postsecondary cert, diploma or degree",2,2011,"3,875",47.6,"3,916",51.9,"7,806",49.9
PED36,Lunenburg,"No postsecondary cert, diploma or degree",2,2011,"3,389",45.3,"3,562",49.8,"6,943",47.5
PED37,Lunenburg West,"No postsecondary cert, diploma or degree",2,2011,"4,284",50.4,"3,957",50.3,"8,198",50
PED38,Northside-Westmount,"No postsecondary cert, diploma or degree",2,2011,"4,665",52.5,"4,165",52.9,"8,825",52.6
PED39,Pictou Centre,"No postsecondary cert, diploma or degree",2,2011,"3,562",48.7,"3,055",48.5,"6,622",48.7
PED4,Bedford,"No postsecondary cert, diploma or degree",2,2011,"3,066",30.3,"2,875",32.1,"5,941",31.2
PED40,Pictou East,"No postsecondary cert, diploma or degree",2,2011,"3,102",48.2,"3,085",50,"6,190",49.2
PED41,Pictou West,"No postsecondary cert, diploma or degree",2,2011,"2,892",49.1,"3,066",53,"5,959",51.1
PED42,Queens-Shelburne,"No postsecondary cert, diploma or degree",2,2011,"4,386",56.6,"4,002",54.1,"8,395",55.4
PED43,Sackville-Beaverbank,"No postsecondary cert, diploma or degree",2,2011,"2,881",42.7,"3,005",47.2,"5,890",44.9
PED44,Sackville-Cobequid,"No postsecondary cert, diploma or degree",2,2011,"4,058",48.1,"3,777",48.6,"7,804",48.2
PED45,Sydney-Whitney Pier,"No postsecondary cert, diploma or degree",2,2011,"4,776",49.1,"4,020",47.7,"8,766",48.3
PED46,Sydney River-Mira-Louisbourg,"No postsecondary cert, diploma or degree",2,2011,"3,745",45.3,"3,311",45.6,"7,065",45.6
PED47,Timberlea-Prospect,"No postsecondary cert, diploma or degree",2,2011,"3,532",43.3,"3,563",45.3,"7,106",44.3
PED48,Truro-Bible Hill-Millbrook-Salmon River,"No postsecondary cert, diploma or degree",2,2011,"4,277",48,"4,435",57.4,"8,705",52.3
PED49,Victoria-The Lakes,"No postsecondary cert, diploma or degree",2,2011,"3,374",51.7,"3,228",51.1,"6,589",51.2
PED5,Cape Breton Centre,"No postsecondary cert, diploma or degree",2,2011,"3,854",53.4,"3,197",49.9,"7,057",51.8
PED50,Waverley-Fall River-Beaver Bank,"No postsecondary cert, diploma or degree",2,2011,"2,586",35.9,"2,731",37.8,"5,328",36.9
PED51,Yarmouth,"No postsecondary cert, diploma or degree",2,2011,"3,747",49.9,"3,497",53.5,"7,244",51.6
PED6,Cape Breton-Richmond,"No postsecondary cert, diploma or degree",2,2011,"3,010",50.2,"2,407",42.4,"5,427",46.5
PED7,Chester-St. Margaret's,"No postsecondary cert, diploma or degree",2,2011,"3,179",39.6,"3,419",43.2,"6,579",41.3
PED8,Clare-Digby,"No postsecondary cert, diploma or degree",2,2011,"4,283",54.2,"4,208",57.1,"8,486",55.5
PED9,Clayton Park West,"No postsecondary cert, diploma or degree",2,2011,"2,884",29.6,"2,738",33.9,"5,628",31.5
PRO9010,Newfoundland and Labrador,"No postsecondary cert, diploma or degree",2,2011,"115,875",52.1,"104,980",50.3,"220,860",51.2
PRO9011,Prince Edward Island,"No postsecondary cert, diploma or degree",2,2011,"26,495",44.7,"28,335",51.6,"54,830",48
PRO9012,Nova Scotia,"No postsecondary cert, diploma or degree",2,2011,"180,080",45.1,"174,740",47.4,"354,820",46.2
PRO9013,New Brunswick,"No postsecondary cert, diploma or degree",2,2011,"164,240",51.2,"158,470",52.5,"322,710",51.8
PRO9024,Québec,"No postsecondary cert, diploma or degree",2,2011,"1,476,025",44.7,"1,364,750",43,"2,840,780",43.9
PRO9035,Ontario,"No postsecondary cert, diploma or degree",2,2011,"2,462,235",45.5,"2,294,095",45.3,"4,756,330",45.4
PRO9046,Manitoba,"No postsecondary cert, diploma or degree",2,2011,"250,450",51.8,"249,660",53.9,"500,110",52.8
PRO9047,Saskatchewan,"No postsecondary cert, diploma or degree",2,2011,"207,225",50.4,"221,955",55.4,"429,180",52.8
PRO9048,Alberta,"No postsecondary cert, diploma or degree",2,2011,"666,120",46.2,"648,735",44.9,"1,314,855",45.5
PRO9059,British Columbia,"No postsecondary cert, diploma or degree",2,2011,"836,350",44.7,"780,705",44,"1,617,060",44.3
PRO9060,Yukon Territory,"No postsecondary cert, diploma or degree",2,2011,"5,500",40,"6,195",45,"11,695",42.5
PRO9061,Northwest Territories,"No postsecondary cert, diploma or degree",2,2011,"8,115",51.8,"8,265",51.4,"16,385",51.6
PRO9062,Nunavut,"No postsecondary cert, diploma or degree",2,2011,"7,320",70.8,"7,410",67.9,"14,730",69.3
RDA1,Lunenburg/Queens Regional Development Agency,"No postsecondary cert, diploma or degree",2,2011,"12,513",49.1,"12,138",50.1,"24,641",49.6
RDA10,Strait-Highlands Regional Development Agency,"No postsecondary cert, diploma or degree",2,2011,"5,762",49.5,"5,017",45.4,"10,794",47.6
RDA11,Cape Breton County Economic Development Authority,"No postsecondary cert, diploma or degree",2,2011,"22,857",50.7,"19,982",50.1,"42,830",50.4
RDA12,Guysborough County Regional Development Authority,"No postsecondary cert, diploma or degree",2,2011,"1,978",56.3,"2,013",57.6,"3,986",56.8
RDA13,Greater Halifax Partnership,"No postsecondary cert, diploma or degree",2,2011,"66,363",39.2,"64,108",41.2,"130,470",40.1
RDA3,Annapolis & Digby Economic Development Agency,"No postsecondary cert, diploma or degree",2,2011,"6,969",52.1,"6,875",55.3,"13,848",53.6
RDA4,Kings Regional Development Agency,"No postsecondary cert, diploma or degree",2,2011,"12,004",46.2,"12,304",51.4,"24,308",48.7
RDA5,Hants Regional Development Authority,"No postsecondary cert, diploma or degree",2,2011,"8,497",48.1,"8,657",51.3,"17,148",49.6
RDA6,Colchester Regional Development Agency,"No postsecondary cert, diploma or degree",2,2011,"10,905",50.1,"11,070",54.9,"21,985",52.4
RDA7,Cumberland Regional Economic Development Association,"No postsecondary cert, diploma or degree",2,2011,"7,155",52.3,"6,680",54,"13,840",53.1
RDA8,Pictou Regional Development Commission,"No postsecondary cert, diploma or degree",2,2011,"9,560",48.8,"9,220",50.5,"18,770",49.6
RDA9,Antigonish Regional Development Authority,"No postsecondary cert, diploma or degree",2,2011,"3,341",39.8,"3,496",45.1,"6,846",42.4
REG9014,Atlantic Canada,"No postsecondary cert, diploma or degree",2,2011,"486,690",48.6,"466,525",50,"953,220",49.2
SCB51,Cape Breton - Victoria Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"24,473",50.9,"21,583",50.4,"46,041",50.7
SCB52,Strait Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"11,082",47.1,"10,527",47.2,"21,628",47.2
SCB53,Chignecto - Central Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"32,135",49.7,"31,675",52.7,"63,820",51.2
SCB54,Halifax Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"66,364",39.2,"64,109",41.2,"130,473",40.1
SCB55,Annapolis Valley Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"20,379",47.2,"20,805",52.1,"41,184",49.5
SCB58,South Shore Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"12,504",49.1,"12,124",50.1,"24,628",49.6
SCB59,Tri County Regional School Board,"No postsecondary cert, diploma or degree",2,2011,"13,109",52.1,"13,898",59.2,"27,016",55.5
WSP1,Missaguash,"No postsecondary cert, diploma or degree",2,2011,5,38.5,5,41.7,10,40
WSP10,Economy,"No postsecondary cert, diploma or degree",2,2011,613,56.5,504,47.5,"1,121",52.2
WSP11,Parrsboro,"No postsecondary cert, diploma or degree",2,2011,717,56.1,669,59.9,"1,389",58.2
WSP12,Kelly/Maccan/Hebert,"No postsecondary cert, diploma or degree",2,2011,"2,064",53.3,"2,056",57.3,"4,125",55.3
WSP13,Tidnish/Shinimicas,"No postsecondary cert, diploma or degree",2,2011,"2,682",52.1,"2,240",51.2,"4,925",51.7
WSP14,Philip/Wallace,"No postsecondary cert, diploma or degree",2,2011,"1,589",51.3,"1,559",51.7,"3,139",51.4
WSP15,River John,"No postsecondary cert, diploma or degree",2,2011,"1,381",50,"1,456",54.1,"2,854",52.3
WSP16,East/Middle/West (Pictou),"No postsecondary cert, diploma or degree",2,2011,"7,976",49.2,"7,513",50.5,"15,497",49.9
WSP17,French,"No postsecondary cert, diploma or degree",2,2011,933,39.7,"1,153",49.2,"2,084",44.5
WSP18,South/West,"No postsecondary cert, diploma or degree",2,2011,"2,174",37.8,"2,298",44.6,"4,483",41
WSP19,Tracadie,"No postsecondary cert, diploma or degree",2,2011,"1,251",50,"1,109",45.9,"2,375",48.3
WSP2,Meteghan,"No postsecondary cert, diploma or degree",2,2011,"1,548",45.7,"1,723",53.7,"3,270",49.5
WSP20,Tusket River,"No postsecondary cert, diploma or degree",2,2011,"4,946",48.5,"5,035",55.2,"9,995",51.8
WSP21,Barrington/Clyde,"No postsecondary cert, diploma or degree",2,2011,"2,440",55.7,"3,170",73.2,"5,601",64.4
COM302,Meteghan,Location of study outside Canada,7,2011,0,0,0,0,0,0
WSP22,Roseway/Sable/Jordan,"No postsecondary cert, diploma or degree",2,2011,"1,125",54.2,"1,043",54.3,"2,187",54.8
WSP23,Mersey,"No postsecondary cert, diploma or degree",2,2011,"2,068",57.5,"1,884",54.5,"3,955",56
WSP24,Herring Cove/Medway,"No postsecondary cert, diploma or degree",2,2011,"2,384",55.7,"2,196",51.8,"4,565",53.5
WSP25,Lahave,"No postsecondary cert, diploma or degree",2,2011,"4,658",48.7,"4,586",50.6,"9,203",49.4
WSP26,Gold,"No postsecondary cert, diploma or degree",2,2011,"3,451",45.3,"3,444",48.5,"6,883",46.9
WSP27,East/Indian River,"No postsecondary cert, diploma or degree",2,2011,"1,767",32.8,"1,995",38.6,"3,755",35.6
WSP28,Sackville,"No postsecondary cert, diploma or degree",2,2011,"51,913",38.4,"49,350",40.3,"101,762",39.5
WSP29,Musquodoboit,"No postsecondary cert, diploma or degree",2,2011,"5,360",45.5,"5,369",47.7,"10,749",46.6
WSP3,Sissiboo/Bear,"No postsecondary cert, diploma or degree",2,2011,"2,763",57.6,"2,691",59.9,"5,441",58.5
WSP30,Tangier,"No postsecondary cert, diploma or degree",2,2011,918,53.6,897,51.3,"1,799",51.9
WSP31,East/West  (Sheet Harbour),"No postsecondary cert, diploma or degree",2,2011,307,56,342,61.2,652,59.1
WSP32,Liscomb,"No postsecondary cert, diploma or degree",2,2011,355,56.8,422,67.1,775,61.8
WSP33,St. Marys,"No postsecondary cert, diploma or degree",2,2011,399,47.6,376,47.3,779,47.6
WSP34,Country Harbour,"No postsecondary cert, diploma or degree",2,2011,252,54.5,261,56.4,514,55.5
WSP35,New Harbour/Salmon,"No postsecondary cert, diploma or degree",2,2011,751,60.9,843,65.6,"1,592",63.2
WSP36,Clam Harbour/St. Francis,"No postsecondary cert, diploma or degree",2,2011,308,47.3,315,47.7,622,47.8
WSP37,River Inhabitants,"No postsecondary cert, diploma or degree",2,2011,"2,064",46.4,"1,857",44.5,"3,945",45.8
WSP38,Margaree,"No postsecondary cert, diploma or degree",2,2011,637,45.1,660,45.5,"1,297",45.1
WSP39,Cheticamp River,"No postsecondary cert, diploma or degree",2,2011,637,54,507,52.1,"1,128",52
WSP4,Annapolis,"No postsecondary cert, diploma or degree",2,2011,"6,661",48.3,"6,611",51.8,"13,274",50.1
WSP40,Wreck Cove,"No postsecondary cert, diploma or degree",2,2011,694,62.9,629,70,"1,316",65.9
WSP41,Indian,"No postsecondary cert, diploma or degree",2,2011,160,49.4,195,52,358,50.9
WSP42,North/Baddeck/Middle,"No postsecondary cert, diploma or degree",2,2011,477,49.9,538,52.3,"1,008",50.6
WSP43,River Denys/Big,"No postsecondary cert, diploma or degree",2,2011,512,47,562,48.2,"1,087",48.1
WSP44,Grand,"No postsecondary cert, diploma or degree",2,2011,"1,119",51.3,827,42.3,"1,950",47.1
WSP45,Salmon/Mira,"No postsecondary cert, diploma or degree",2,2011,"23,053",50.7,"20,103",49.9,"43,134",50.3
WSP46,Isle Madame,"No postsecondary cert, diploma or degree",2,2011,655,55.9,497,42.4,"1,153",49.1
WSP47,Small Island / Shoreline,"No postsecondary cert, diploma or degree",2,2011,609,54.5,603,55.1,"1,214",55
WSP5,Gaspereau,"No postsecondary cert, diploma or degree",2,2011,"8,872",45.1,"9,228",51.2,"18,109",48
WSP6,St. Croix,"No postsecondary cert, diploma or degree",2,2011,"4,032",49.6,"4,044",52.6,"8,081",51.1
WSP7,Kennetcook,"No postsecondary cert, diploma or degree",2,2011,"1,365",52.6,"1,456",57.6,"2,818",55.1
WSP8,Shubenacadie/Stewiacke,"No postsecondary cert, diploma or degree",2,2011,"11,229",42.5,"11,486",44.9,"22,728",43.7
WSP9,Salmon/Debert,"No postsecondary cert, diploma or degree",2,2011,"7,901",49,"8,087",55,"15,989",51.8
can,Canada,"With postsecondary cert, diploma or degree",3,2011,"7,558,135",54.1,"7,247,055",54.5,"14,805,195",54.3
CHB11,Lunenburg County,"With postsecondary cert, diploma or degree",3,2011,"11,047",53,"9,971",50.4,"20,994",51.7
CHB12,Queens County,"With postsecondary cert, diploma or degree",3,2011,"1,971",41.3,"2,167",47.5,"4,143",44.3
